e, e_dot, e_int, stamp, 
2.7604325188914767, 7.617876921865255e-07, 0.30468503845893896, 1697668734927416471, 
2.7596993117132422, -0.0024432621397559493, 0.3038904928161371, 1697668734976618161, 
2.7561172511785688, -0.014384225709693036, 0.27329881858233984, 1697668735026482660, 
2.750998342746452, -0.029003229889300226, 0.2723139560604715, 1697668735075440002, 
2.7442429634218626, -0.039580959189020604, 0.2721838626216623, 1697668735125442314, 
2.73742174493025, -0.04525532605400784, 0.2523828318727949, 1697668735167408845, 
2.7275379772298183, -0.05568328730681434, 0.251677418512067, 1697668735217416198, 
2.7158377637093323, -0.07194660406972513, 0.27036690614418074, 1697668735266555746, 
2.703413211178383, -0.08041588683811736, 0.26575470244373145, 1697668735315278572, 
2.6701749042758616, -0.1410738119013999, 0.4311574713297233, 1697668735426452435, 
2.640506959311212, -0.20059067542929188, 0.5587261514922232, 1697668735524432374, 
2.612509032837146, -0.20129877096632298, 0.5043516488073458, 1697668735617417788, 
2.583006374379485, -0.20191552111146915, 0.495831435574373, 1697668735714260100, 
2.5474262517713533, -0.2071028373926025, 0.5399468046820176, 1697668735826619986, 
2.5176094924302683, -0.20820205051608695, 0.5332856100445549, 1697668735923445249, 
2.489249756324552, -0.20324713885079582, 0.48043923962812723, 1697668736017414697, 
2.4587315998828347, -0.20191613108139075, 0.48370635664875283, 1697668736117819559, 
2.425296648120196, -0.20375500597701854, 0.5141686820254806, 1697668736226616906, 
2.3965445925615536, -0.20203843367976707, 0.4975592623108511, 1697668736322841584, 
2.38384243158839, -0.14194095841024232, 0.3367304850150461, 1697668736366810606, 
2.3404072782209844, -0.13851526575520295, 0.4616921863218268, 1697668736517353109, 
2.30860127400082, -0.19269032198567193, 0.6104281468051462, 1697668736627200659, 
2.281124191438518, -0.19202779184236082, 0.4752716174998711, 1697668736723094457, 
2.2688364042977525, -0.1364714895038983, 0.3186330440684942, 1697668736766573774, 
2.227316812522068, -0.13321486618525522, 0.4371250740762264, 1697668736916590332, 
2.1977420872251296, -0.18151806233250242, 0.581158628487044, 1697668737027031371, 
2.1710401348960096, -0.17760673935837043, 0.4643448559721844, 1697668737127781001, 
2.146207288182247, -0.18131772180619335, 0.41214181532269656, 1697668737216813019, 
2.1197659121424564, -0.1810925519805691, 0.4056464082279163, 1697668737316834396, 
2.0903073286893634, -0.177492507834817, 0.44471114145852764, 1697668737426705175, 
2.0630812239987932, -0.17859174995703317, 0.4424490931889005, 1697668737528426074, 
2.0383360564101745, -0.18286771221637999, 0.39172614858500016, 1697668737616503417, 
2.011385295613398, -0.1828692690530237, 0.3846333457907889, 1697668737717193832, 
1.98168073874716, -0.17962885255545838, 0.4226195885645766, 1697668737826713041, 
1.954899868735388, -0.17990276229123023, 0.4149076200715148, 1697668737926462493, 
