imu_ax, imu_ay, kf_ax, kf_ay, kf_v, kf_w, kf_x, kf_y, stamp, 
0.0020919442176818848, -0.00020200014114379883, 0.001539911410860608, 0.0, 2.8902241194831233e-05, 0.0, -5.7804482389662465e-06, 0.0, 1700086386701538123, 
0.005771994590759277, -0.01812732219696045, 0.004098813495000466, -4.1010353577927215e-11, 0.00012920892869861477, -3.1739566290798354e-07, -2.1496706721539453e-05, -3.141591097109552e-14, 1700086386761575158, 
0.012913644313812256, -0.0049803853034973145, 0.00923844071623561, -1.7059295032655122e-10, 0.0003358411474313302, -5.079572638175093e-07, -4.8886796184152535e-05, -6.071399650059509e-14, 1700086386811647492, 
0.013081371784210205, 0.011937916278839111, 0.011452151784134005, 1.2150826490884438e-09, 0.0005745848232541129, 2.1147141377785183e-06, -7.598699361675964e-05, 3.657402552509952e-12, 1700086387111482723, 
0.7272807955741882, -0.015942096710205078, 0.42624588978554484, 1.5115015295822593e-06, 0.009611447064449363, 0.0001572605581081513, -0.0010732814089890936, 3.904006512979419e-10, 1700086387165572241, 
0.978592038154602, -0.5831217765808105, 0.7456043227556701, -0.000410188146162093, 0.028223918666689548, -0.01453335204817627, -0.0030713938521758073, -4.5710336459102344e-07, 1700086387207566131, 
0.5631095170974731, -0.25171172618865967, 0.6394987028024972, -0.026434540777647605, 0.08286582896003401, -0.31900411918158594, -0.0012941390859733616, -3.2978725800432594e-05, 1700086387307601036, 
0.37364232540130615, -0.3751886487007141, 0.48605761936541575, -0.08411007145397524, 0.17090278228563882, -0.49215156318167863, 0.00929540628686714, -0.0003183188609644506, 1700086387355509695, 
-0.020358026027679443, -0.1976664662361145, 0.1928516657003883, -0.2229345256326397, 0.21998637269234897, -1.0134015253045412, 0.027091719548679803, -0.0018513598400525647, 1700086387607548436, 
-0.05614626407623291, -0.3391118049621582, 0.0491793226909886, -0.32773411709276096, 0.25976302050964406, -1.2616657923431922, 0.050075061559282756, -0.005627075238866145, 1700086387707026525, 
0.34102171659469604, -0.19560879468917847, 0.2169375402393147, -0.28619685119986615, 0.2105407569080487, -1.3593417987228924, 0.07138596019715729, -0.012060495682850335, 1700086387816867618, 
-0.4580988883972168, -0.5888317823410034, -0.1714869774888769, -0.46389013782047966, 0.32871175031961924, -1.4112368583399322, 0.0949117541030625, -0.021880540023466198, 1700086387917549023, 
-0.25611937046051025, -0.5160167217254639, -0.22026598329365749, -0.4674709431471553, 0.3189675441854674, -1.4655752651603289, 0.12293575205970303, -0.039070760728561714, 1700086388011558588, 
-0.5563019514083862, -0.48326051235198975, -0.41476789195882235, -0.44832492109873284, 0.2979914694421719, -1.5044891115104038, 0.14751148446623052, -0.059494276977434674, 1700086388111622090, 
0.3144015073776245, -0.1635270118713379, 0.005653640599200094, -0.27621085995967604, 0.18931545227550717, -1.4589979668311048, 0.1656692856372561, -0.08001449942494396, 1700086388312742601, 
0.6694322228431702, 0.0494537353515625, 0.38794444101036846, -0.14900832257785462, 0.11766083854874808, -1.2664224088129286, 0.1756021123328832, -0.0947094791969143, 1700086388411564890, 
-0.049809813499450684, -0.37687814235687256, 0.1374210566109943, -0.30064983424693875, 0.2750928357598783, -1.092903177272739, 0.18344100776095057, -0.10969663331969189, 1700086388511632406, 
0.21815109252929688, -0.5413484573364258, 0.18668082061046204, -0.3986680919159968, 0.3900086204023028, -1.022203282339661, 0.19394977329590438, -0.13907751908552105, 1700086388601744580, 
-0.1158679723739624, -0.27684515714645386, 0.009979709330650566, -0.3182860939328579, 0.34976898890330665, -0.9099894617039586, 0.20277396172927983, -0.17571503058434326, 1700086388711668001, 
0.3649500012397766, -0.48678404092788696, 0.2171087368170304, -0.3535094638581249, 0.41932244806673197, -0.8430492225922199, 0.20818637466128548, -0.21334589248877905, 1700086388811562367, 
0.20801764726638794, -0.2044195532798767, 0.20984062559688446, -0.2785398952770657, 0.3595243097169137, -0.7747456507082527, 0.2101621363966935, -0.25211822063600614, 1700086388911652628, 
0.03926050662994385, -0.1915537714958191, 0.10994195361255747, -0.25194421013480894, 0.333377469954269, -0.7557325639593143, 0.20911454199400042, -0.2861697410338275, 1700086389001596024, 
0.5930007696151733, 0.1460450291633606, 0.38679447861878496, -0.16315577944717344, 0.22235533382783518, -0.7337614827513036, 0.2059863257269836, -0.3126516970589359, 1700086389111563281, 
-1.1271133422851562, -0.21737033128738403, -0.4888136394419094, -0.19642399189145285, 0.3081225429882429, -0.6374865986321159, 0.201503482360421, -0.3399816555136268, 1700086389211811254, 
0.4046816825866699, 0.26334065198898315, 0.026644608648713486, -0.09807380204363636, 0.1787307168297374, -0.5487238219777494, 0.19505056862510925, -0.36502960191557765, 1700086389311665497, 
-0.5974695682525635, -0.6019070148468018, -0.3306249451826536, -0.22269310489429073, 0.360176750906987, -0.6182883940551721, 0.18686098680888363, -0.39204049904985744, 1700086389402677433, 
-0.22195202112197876, -0.3189687728881836, -0.26736259648999394, -0.2217474914590418, 0.34134467922656675, -0.649629260258243, 0.173811076911632, -0.4261283770814085, 1700086389511150790, 
-0.5568875670433044, -0.11036074161529541, -0.43592337969761724, -0.16868855972218258, 0.2754824863986135, -0.6123385988251033, 0.16030047381127965, -0.4557838314760903, 1700086389612045316, 
0.025831878185272217, 0.09988689422607422, -0.16951457330924624, -0.10756663526174215, 0.19059609757633045, -0.5643695575596115, 0.14855809258263736, -0.4776032013940211, 1700086389711955709, 
0.07244479656219482, 0.28181540966033936, -0.03067123786631032, -0.06079923680747262, 0.11935206940581837, -0.5094108305801079, 0.14019825323170154, -0.4911398662940232, 1700086389802382327, 
0.2579766511917114, 0.39879846572875977, 0.13576422365621044, -0.04116956337058004, 0.08538960225118768, -0.48213789835292753, 0.13459524311850346, -0.4991726469224606, 1700086389911460519, 
0.07583743333816528, 0.2346380352973938, 0.1013838431792643, -0.0529327452273577, 0.1135344267590746, -0.46622638382350295, 0.12882625497066466, -0.5068180998783882, 1700086390012041137, 
0.01776731014251709, 0.16051018238067627, 0.053250542825539655, -0.05933721958495703, 0.13682167233370202, -0.4336828995938317, 0.12090258382214342, -0.5163465269336007, 1700086390112095959, 
-0.7037844061851501, -1.2780793905258179, -0.37827819301499166, -0.22726637185865997, 0.4501320012566918, -0.5048882799360432, 0.09835420881695399, -0.5417373387273747, 1700086390202016453, 
-0.4985191226005554, 0.608689546585083, -0.4540665177818945, -0.03925636475270404, 0.135529708163602, -0.28965136341411213, 0.07813037150551636, -0.5615745530990491, 1700086390311945472, 
0.20884591341018677, -0.47056514024734497, -0.06685610497395783, -0.07635676984291645, 0.23983905507373285, -0.31836670562032676, 0.06238121112298704, -0.5762850131898694, 1700086390411923044, 
0.14184916019439697, -0.4948396682739258, 0.05565754297991295, -0.1016431882362899, 0.3090133181919096, -0.32892817963646936, 0.04089575159796129, -0.5950248706042461, 1700086390512038410, 
0.1737012267112732, 0.8439115881919861, 0.11987604300299474, -0.018513083463079522, 0.12676333066930248, -0.14604447015814112, 0.02626818662839088, -0.6068736354072957, 1700086390602073173, 
-0.004203498363494873, -0.10069555044174194, 0.049720838481534024, -0.04295895208737202, 0.2159012130480406, -0.19897503807823969, 0.012190042501647052, -0.6178903773783002, 1700086390711950893, 
-0.29765748977661133, 0.5177012085914612, -0.1522711515241387, -0.024565610322096868, 0.18271571744375542, -0.13444716560664133, -0.003627350574248348, -0.6298168579994422, 1700086390811635508, 
-0.6046721339225769, -0.442651629447937, -0.41286272172426, -0.04613483876409875, 0.23152608388194712, -0.1992641087801686, -0.022643168414802982, -0.6436431308574837, 1700086390911790590, 
0.03314781188964844, 0.14814317226409912, -0.15482654619759412, -0.030378671242862518, 0.17912356564014875, -0.1695961730903231, -0.04026759033461562, -0.6559614873026994, 1700086391001878919, 
0.21169471740722656, -0.01590859889984131, 0.05816362870201991, -0.030257455726610167, 0.19843779953280435, -0.1524782868881199, -0.05654389424671239, -0.6669469776382447, 1700086391112561979, 
-0.551918625831604, 0.20002025365829468, -0.29568662545118785, -0.023303228951847988, 0.1782278806692155, -0.13074962718710625, -0.07271554589021051, -0.6774989398132636, 1700086391213586348, 
0.025793850421905518, -0.18544936180114746, -0.10886086909034354, -0.029828196008872307, 0.1793185325893904, -0.1663419590722054, -0.08902495888820143, -0.6877570884423083, 1700086391310565046, 
0.7702582478523254, 0.005918443202972412, 0.40067866252984463, -0.025409112488311503, 0.18984136704197974, -0.1338439186581119, -0.10410366396231344, -0.6969511060732447, 1700086391402279487, 
-0.2525588274002075, 0.04586547613143921, 0.021841527449147635, -0.0312810337197725, 0.20378864726850762, -0.15349743049502296, -0.1200175997840748, -0.7063264737250253, 1700086391511600013, 
-0.3573479652404785, 0.08900797367095947, -0.19836195163838188, -0.027154253654013815, 0.17697328851767316, -0.15343701798987647, -0.13662432166067884, -0.7157870478989299, 1700086391612627794, 
-0.27385109663009644, 0.029642462730407715, -0.2420632007553685, -0.021939730541736334, 0.15785102308547477, -0.1389901067024202, -0.15232402214345356, -0.7244398483228826, 1700086391709805351, 
0.21714669466018677, -0.20410001277923584, 0.024648351705863353, -0.029465004148911393, 0.17035438034415645, -0.17296299683861996, -0.16768470613014413, -0.7325760508327908, 1700086391801707583, 
-0.20325392484664917, 0.2099781036376953, -0.1078357782448992, -0.02098316291737121, 0.1491705232200714, -0.14066561184085097, -0.1818113682596575, -0.7398124110614752, 1700086391911597240, 
-0.18278396129608154, 0.12179094552993774, -0.15110277668227187, -0.01778330102866094, 0.14476097690536469, -0.12284595896507736, -0.1957534494392675, -0.7466957616321181, 1700086392011609080, 
0.2203308343887329, -0.048172712326049805, 0.06457194346050224, -0.02138142755130249, 0.15682931133646702, -0.13633565925332694, -0.20985245021655605, -0.7533998058696422, 1700086392109854244, 
-0.0020287632942199707, 0.05341053009033203, 0.025894834418708407, -0.019186873225147248, 0.1582197546523574, -0.12126724167475109, -0.22390911242819592, -0.7598775699459148, 1700086392201619953, 
-0.43689459562301636, -0.14459282159805298, -0.24195627050856403, -0.025817263006303857, 0.16739667903411498, -0.15422804774425883, -0.2396513783925337, -0.7668758707651223, 1700086392311611209, 
0.05858731269836426, 0.1439955234527588, -0.06801805882357764, -0.016552163824571788, 0.13854702300965302, -0.119469646225589, -0.25418387524883124, -0.7731046007036084, 1700086392411624985, 
-0.1715722680091858, 0.21097582578659058, -0.12813150996688044, -0.010609414997833333, 0.1250564984845255, -0.08483697469864905, -0.2667792739907547, -0.7783270603584511, 1700086392508809881, 
0.07036638259887695, -0.07797378301620483, -0.012587269537690862, -0.010601693112838017, 0.14020497526181447, -0.07561566979374834, -0.27984913184910215, -0.783588773885852, 1700086392601255853, 
0.07098782062530518, -0.31657975912094116, 0.03622414406170686, -0.013587555967446673, 0.15832337559628107, -0.08582154035228792, -0.2940198193611635, -0.7891469242131577, 1700086392712637163, 
0.020048439502716064, 0.12257623672485352, 0.026569500717499795, -0.010436295083555888, 0.14850386387656064, -0.07027625282686747, -0.30794540564508927, -0.7944837472980991, 1700086392811759682, 
0.1662951111793518, 0.09227186441421509, 0.1073463368149076, -0.007754367269546092, 0.14480729155039115, -0.053549563606385575, -0.321158330664517, -0.7994350258781334, 1700086392908769768, 
-0.04095035791397095, -0.028350651264190674, 0.02125511296490032, -0.006195415246990624, 0.14550946413997043, -0.04257740404453037, -0.33437223635092705, -0.8043003512613971, 1700086393002088212, 
-0.014368236064910889, -0.06414121389389038, 0.0005043734991784683, -0.0063941403796024185, 0.14192139585974706, -0.04505409731117208, -0.3477375616482948, -0.8091404881335796, 1700086393111670553, 
0.12265586853027344, -0.20941537618637085, 0.07127201376644916, -0.006977209395386345, 0.14343158826128397, -0.048644859057659064, -0.3609567758008852, -0.813859958616335, 1700086393211634746, 
-0.03676009178161621, -0.2783249020576477, 0.008677864280330266, -0.011187513263188691, 0.14892373569405362, -0.07512243237150676, -0.3745890794402752, -0.8186391768791351, 1700086393308879432, 
0.07514172792434692, 0.00013262033462524414, 0.04692270881401626, -0.007911700508653124, 0.13838804001466098, -0.057170406545355726, -0.38776326129674316, -0.8231858649080853, 1700086393401490395, 
-0.11282426118850708, 0.205133855342865, -0.04598557548257389, -0.004270386473481515, 0.12432809852665505, -0.03434771804674528, -0.39992526020055746, -0.8273043627074798, 1700086393511646083, 
-0.11184608936309814, 0.12209796905517578, -0.08419766382150097, -0.0018813995105021462, 0.11633336865742125, -0.0161724837182571, -0.41162609822024643, -0.8312127763999175, 1700086393611641187, 
0.1277177333831787, 0.2615702152252197, 0.0385948989841345, 0.0007340386028912646, 0.11145797686323938, 0.006585787967351507, -0.4224893719606106, -0.8348166111418958, 1700086393707869261, 
0.01696789264678955, 0.2393784523010254, 0.026183474821731608, -0.0006221135964108329, 0.12059128348499037, -0.005158860395480122, -0.4334760130226202, -0.8384414074619606, 1700086393801847481, 
-0.0020827054977416992, 0.22027820348739624, 0.009754251460822334, -0.00034775523131199017, 0.12036409824383887, -0.0028891940070658977, -0.4447887106703921, -0.8421799639763218, 1700086393911223810, 
0.10493326187133789, 0.30946511030197144, 0.06475444344576631, 0.001753453418439586, 0.11585701467063166, 0.01513463318060158, -0.4556487945417356, -0.8457746092489944, 1700086394012045386, 
-0.12626957893371582, 0.29767537117004395, -0.04604658239431286, 0.0021582130100663097, 0.11382077205553978, 0.018961503872185932, -0.46645054096498073, -0.8493532795471016, 1700086394113775933, 
0.027348339557647705, 0.31879478693008423, -0.0035641158552010346, 0.0018014625959323946, 0.10829433140088242, 0.01663487435241431, -0.4770385126661155, -0.8528784577832621, 1700086394221577398, 
-0.11118513345718384, 0.2632359266281128, -0.06593161135772249, 0.002470589950912452, 0.10580112286714707, 0.023351263993811634, -0.4873768710605584, -0.8563453335552607, 1700086394311834199, 
-0.09016519784927368, -0.027800798416137695, -0.07991268222937051, -0.0005125887872349775, 0.10167420031488894, -0.005041483342356962, -0.49762658603137355, -0.859786120521465, 1700086394411622343, 
0.02734363079071045, -0.05703336000442505, -0.017655073745507767, -0.0030700834427723803, 0.10058468071568548, -0.03052237598139159, -0.5075212826739743, -0.8631130093458028, 1700086394511887791, 
-0.16729223728179932, -0.2864336371421814, -0.10419381032390584, -0.005833499846711096, 0.10418861801984171, -0.05598979963051398, -0.5177328003166031, -0.866521146150851, 1700086394601948178, 
-0.022209584712982178, -0.3672094941139221, -0.056413226561682954, -0.005988351018377156, 0.10806284181836434, -0.055415450099328106, -0.528439531134936, -0.8700529876313802, 1700086394711649337, 
-0.03111642599105835, -0.3504334092140198, -0.04161810917247088, -0.008740226549910333, 0.10925060832628508, -0.08000162821800492, -0.5391372994479011, -0.873501100667457, 1700086394811644739, 
0.016273021697998047, -0.13900315761566162, -0.008042558631805488, -0.00721146432501703, 0.10752070320394927, -0.0670704721056191, -0.5496065826024885, -0.8768111423557661, 1700086394911729085, 
0.013928532600402832, 0.19249039888381958, 0.004414326143049006, -0.0015294649965905077, 0.09431054877497387, -0.016217326868066796, -0.5589961708435627, -0.8797251720106328, 1700086395002018638, 
0.12249183654785156, 0.12388032674789429, 0.07269428398818362, -0.0024722370605640455, 0.09017411894339022, -0.027416259671093363, -0.5674627486517552, -0.8822930272435756, 1700086395111767514, 
0.0480232834815979, 0.06437140703201294, 0.058244647332289116, -0.0037250944878787755, 0.08978586215149531, -0.04148865309767187, -0.5756177082408901, -0.8847451944414453, 1700086395211657906, 
-0.1202656626701355, 0.22025138139724731, -0.04538172759033093, -0.001663913101266839, 0.08373653840963058, -0.019870813062836994, -0.5837681635265927, -0.8871814771250764, 1700086395312741437, 
-0.09453266859054565, -0.03447335958480835, -0.07383855964219294, -0.00176382785438892, 0.07947260808371288, -0.022194160943239498, -0.5919190581910829, -0.8895838076693358, 1700086395421142022, 
0.0014513134956359863, -0.33928704261779785, -0.030036459911499877, -0.0020287428448189666, 0.08159946796254437, -0.024862206770149484, -0.6000503806702537, -0.8919613415308654, 1700086395511790634, 
-0.053753554821014404, 0.20898646116256714, -0.043854787558628566, -0.002482690220010776, 0.07464745474869294, -0.03325887303684989, -0.607663244860438, -0.8941638229484562, 1700086395611660549, 
-0.05661571025848389, 0.24830752611160278, -0.05133494531538587, -0.0009649446699899068, 0.06602337739841235, -0.014615197040997036, -0.614571745671389, -0.8961503907764661, 1700086395712748716, 
0.1632104516029358, -0.08379781246185303, 0.07317074153374925, -0.0006836741827089981, 0.07333299720879967, -0.009322872495752293, -0.6213452992716237, -0.8980784049717503, 1700086395802073541, 
0.02129262685775757, 0.10933661460876465, 0.04305633841085581, 5.5971778075301336e-05, 0.07725377989659318, 0.0007245183103043173, -0.6282717211266398, -0.9000438146867034, 1700086395913646318, 
0.017206788063049316, 0.2658379077911377, 0.028015920140930434, 0.0003472745035670465, 0.0782150996259851, 0.0044399931116583646, -0.6355261174840833, -0.9020979967404802, 1700086396011659737, 
0.016843438148498535, -0.06170171499252319, 0.021487099492376562, -7.239974584461134e-05, 0.07824805018178634, -0.0009252594240548081, -0.6428827561731029, -0.9041801161803016, 1700086396111559791, 
0.02026432752609253, 0.0876665711402893, 0.020674563947049907, -0.0006830812958889003, 0.07549399284092942, -0.009048154299219482, -0.6500744779719303, -0.9062147685867654, 1700086396202071525, 
0.055294692516326904, 0.12424623966217041, 0.04054983052146534, -0.0004890620496301967, 0.06944779455485603, -0.007042153789979496, -0.656705338862542, -0.9080896511208205, 1700086396312862234, 
0.004143059253692627, -0.056187331676483154, 0.01945408102286497, 0.00043851925022490433, 0.07289247114600701, 0.0060159745352373895, -0.6634208800569982, -0.9099875069599564, 1700086396411665984, 
-0.07202416658401489, 0.132185697555542, -0.033654596766244715, -0.00012914417551935264, 0.06851230079437728, -0.0018849779385886768, -0.6701856887759247, -0.9118927374076409, 1700086396511771469, 
0.06375354528427124, -0.16774117946624756, 0.022840331656646735, -0.0005145079642356159, 0.06923345972802074, -0.007431492897463566, -0.6768638750547373, -0.9137747173302575, 1700086396602099612, 
-0.09565770626068115, 0.04979056119918823, -0.045842187242307826, -7.719045269526723e-05, 0.06861941738780279, -0.001124906850476815, -0.6835694812318917, -0.9156647413179412, 1700086396712996617, 
-0.23485606908798218, 0.07259976863861084, -0.1553491653484485, 0.00014832061852121988, 0.061626328035928366, 0.0024067735860353132, -0.6903953515450334, -0.9175855228247489, 1700086396811657973, 
0.20093047618865967, -0.02791154384613037, 0.05126993510856592, 9.402280686664735e-07, 0.06026197579136678, 1.5602343871393143e-05, -0.6965806051396153, -0.9193247450292752, 1700086396911739180, 
0.09759992361068726, 0.04932713508605957, 0.0780354033062047, 0.00010767714552059355, 0.06239997468385753, 0.0017255959808658212, -0.702078946548058, -0.9208726096772444, 1700086397001944645, 
0.15895038843154907, -0.1556583046913147, 0.12477740688153749, -0.00031708689773558287, 0.06481006866957381, -0.004892556114270015, -0.7075458693081156, -0.9224095951634108, 1700086397111778920, 
-0.21391934156417847, 0.0923425555229187, -0.0716592224402599, -0.00047084863174723737, 0.06313736963343321, -0.007457526889081998, -0.7134977358958807, -0.9240824703368674, 1700086397211673650, 
0.19386255741119385, -0.04750865697860718, 0.08215110427057432, -0.001074836270659335, 0.058311948326167776, -0.018432522004705455, -0.7191957124768137, -0.9256766468493272, 1700086397311585550, 
-0.16233539581298828, 0.07077944278717041, -0.05967215279283583, -0.0008086246316090894, 0.05506939590829668, -0.01468373891290976, -0.7245184941714934, -0.9271620630360123, 1700086397403533644, 
0.1637536883354187, -0.05332911014556885, 0.06986587760057839, -0.000443139111726345, 0.05637126978949141, -0.00786108089069432, -0.7298714507549434, -0.9286473223788213, 1700086397501729917, 
-0.1252889633178711, 0.020829081535339355, -0.04336472033862439, -0.00019280360901592029, 0.053088088252419785, -0.0036317677912828623, -0.7349922938849358, -0.9300624843372568, 1700086397611645903, 
0.10110741853713989, 0.031142473220825195, 0.04036946754262888, 0.0003496966526717777, 0.05213827845852133, 0.0067071001001688104, -0.740048597395929, -0.931458652020468, 1700086397712761559, 
-0.002599656581878662, 0.12411504983901978, 0.015472878130030444, -2.8953946319307785e-05, 0.05553218539345548, -0.0005213903633390958, -0.7451184635943738, -0.9328557856832554, 1700086397802462571, 
-0.010701000690460205, 0.06967920064926147, 0.000267416914345937, 0.00011070068515926424, 0.05480333818735887, 0.00201996244792254, -0.7503667477035508, -0.9343058098279878, 1700086397911255937, 
-0.0014163851737976074, 0.06795912981033325, -0.0007471335971235096, 0.00015907317234716727, 0.05297663081130994, 0.0030027045871178137, -0.7555237868486224, -0.9357309069240858, 1700086398012098114, 
0.10942834615707397, 0.030310094356536865, 0.0630131451816047, 4.4760376006371524e-05, 0.050976582949039964, 0.0008780575985471088, -0.7602699540466932, -0.9370430374308868, 1700086398112066625, 
-0.06361651420593262, 0.054566800594329834, -0.010460363345787718, -9.95411754619784e-05, 0.05052729153991763, -0.0019700477193268662, -0.7649741797919382, -0.9383440470692638, 1700086398201326970, 
0.00406336784362793, 0.00864022970199585, -0.002104655296079415, -0.0004749766001734306, 0.04690833755026055, -0.010125632776145834, -0.7696360920532676, -0.9396312970477309, 1700086398311469971, 
0.09625750780105591, -0.016384482383728027, 0.05491822642922124, -0.0003306405986742817, 0.04963380589784095, -0.006661600751609185, -0.7741599430928565, -0.9408796704590443, 1700086398411402204, 
-0.17548638582229614, 0.08790314197540283, -0.0787101854258606, -9.3269533635868e-05, 0.04555491493768904, -0.0020474087980066258, -0.7787535079661532, -0.9421439352697983, 1700086398511807822, 
0.003942608833312988, -0.06324142217636108, -0.030764498010943817, -0.00027332667608228586, 0.04155421688146138, -0.006577591796808119, -0.7832458834119693, -0.9433762773350947, 1700086398602493379, 
0.05792504549026489, -0.006572544574737549, 0.020686610942435957, -0.0001788580006133164, 0.04279979184494588, -0.004178945572008367, -0.7873717193822445, -0.9445073445785663, 1700086398712769294, 
0.08676636219024658, 0.016663312911987305, 0.05893810396105499, -0.0003101410047207552, 0.04418788996060718, -0.007018687812367622, -0.7913171706331013, -0.9455855947936888, 1700086398811220261, 
-0.05183321237564087, 0.045243799686431885, -0.005331486957432241, -0.0004368025529470188, 0.04429526659041707, -0.009861156429782445, -0.7954055469890917, -0.9467003246689221, 1700086398911342746, 
-0.20970839262008667, 0.031286656856536865, -0.123751045419582, -0.0003907981185604222, 0.040600066676872076, -0.009625553614744216, -0.7998800093764681, -0.9479170748077773, 1700086399002007785, 
0.04499012231826782, -0.03438204526901245, -0.025853741851806264, -0.0002615440064259741, 0.03673754530144325, -0.0071192564522186315, -0.8040440847071411, -0.949045248167646, 1700086399112657868, 
0.07385480403900146, -0.03530079126358032, 0.03197470114981824, -0.00028589913141409434, 0.03830329174917379, -0.0074640877678681826, -0.8076747171814465, -0.9500252455611955, 1700086399214663990, 
-0.024988412857055664, 0.049499690532684326, -0.0011061072370805308, -0.00016636473659367734, 0.03708082438628364, -0.004486543633997964, -0.8111828256973632, -0.9509701236488961, 1700086399310654480, 
0.11093145608901978, 0.04102557897567749, 0.0637944218935142, -1.950947914781603e-05, 0.03795289263988773, -0.0005140445903011872, -0.8146018071456532, -0.9518890919056374, 1700086399403515556, 
0.0734102725982666, -0.01778566837310791, 0.06930000177229892, -0.0003335277668253057, 0.04138183785573483, -0.008059762062478923, -0.8180424676740441, -0.9528110600352241, 1700086399512670950, 
0.09968489408493042, 0.008931875228881836, 0.08674750132093337, -0.00013549836690478922, 0.041362850245024084, -0.0032758469520869048, -0.8214932713898135, -0.9537359622328334, 1700086399612666094, 
0.19503051042556763, -0.09223788976669312, 0.1492757250946843, -0.0003657137447352282, 0.041720535592532325, -0.008765796976026557, -0.8246876136790748, -0.9545882190327918, 1700086399710134337, 
-0.047185420989990234, 0.15217024087905884, 0.035142114750539966, 1.4561296875641566e-05, 0.039498043576310066, 0.00036865868679063045, -0.827928439616057, -0.9554538207987782, 1700086399802051013, 
-0.12753021717071533, 0.07510638236999512, -0.05922098590594958, -5.951930304837687e-05, 0.03542985121679411, -0.0016799196441492285, -0.8315520074031537, -0.9564183646228157, 1700086399912702536, 
-0.17629367113113403, 0.027780592441558838, -0.12701239057029662, 0.00012371154250574398, 0.02969449918310482, 0.004166143424171024, -0.8352294943691813, -0.9573985049916648, 1700086400012859359, 
-0.19144725799560547, 0.09188848733901978, -0.16411214017826115, 0.000148806159436427, 0.027025704128841803, 0.005506097407379711, -0.8389301880886294, -0.9583847571962963, 1700086400109696977, 
