x, y, theta, stamp, 
17.745349884033203, 11.81235408782959, -0.016269779919633624, 1697667937014296366, 
17.745349884033203, 11.81235408782959, -0.016269790560765055, 1697667937063085417, 
17.745349884033203, 11.81235408782959, -0.01626979707527576, 1697667937113078917, 
17.745349884033203, 11.81235408782959, -0.016269802538563014, 1697667937163993031, 
17.745349884033203, 11.81235408782959, -0.016269808125412483, 1697667937204388674, 
17.745349884033203, 11.81235408782959, -0.01626980793667908, 1697667937253862891, 
17.745349884033203, 11.81235408782959, -0.016269808084199013, 1697667937363946623, 
17.74594497680664, 11.81225299835205, -0.012696890794130585, 1697667937464367706, 
17.75463104248047, 11.812623023986816, 0.0083150516633409, 1697667937564046981, 
17.76827049255371, 11.81308364868164, 0.04217181931498214, 1697667937653548161, 
17.7919921875, 11.814911842346191, 0.09978189734507034, 1697667937763898241, 
17.820219039916992, 11.819134712219238, 0.16987349537922705, 1697667937864087516, 
17.851511001586914, 11.82556438446045, 0.24432660756452443, 1697667937963659335, 
17.87824821472168, 11.833109855651855, 0.31124918074794133, 1697667938054108761, 
17.910058975219727, 11.84445571899414, 0.39538268685516736, 1697667938164697729, 
17.938379287719727, 11.857222557067871, 0.4715836296328425, 1697667938265668858, 
17.964492797851562, 11.871440887451172, 0.541208736876612, 1697667938362171777, 
17.988327026367188, 11.886889457702637, 0.6057625378735635, 1697667938455025513, 
18.015687942504883, 11.907442092895508, 0.6820455722344019, 1697667938563847033, 
18.039051055908203, 11.927599906921387, 0.7511192292659067, 1697667938663693468, 
18.060497283935547, 11.948760986328125, 0.8078661184274324, 1697667938761837246, 
18.079755783081055, 11.969407081604004, 0.8551277080792969, 1697667938854015563, 
18.101438522338867, 11.995476722717285, 0.9074520305470808, 1697667938963721642, 
18.120283126831055, 12.020493507385254, 0.9458992420085579, 1697667939063697695, 
18.13789939880371, 12.045393943786621, 0.976058171628802, 1697667939160857649, 
18.153823852539062, 12.069650650024414, 0.99745479161226, 1697667939254214050, 
18.171728134155273, 12.098406791687012, 1.0214648374179205, 1697667939363728943, 
18.187227249145508, 12.124892234802246, 1.0341288715473302, 1697667939463723371, 
18.20246124267578, 12.15070629119873, 1.0325006159252799, 1697667939560845001, 
18.217313766479492, 12.175013542175293, 1.0287357042363918, 1697667939654128167, 
18.235227584838867, 12.204123497009277, 1.0208277559676975, 1697667939763705568, 
18.25126838684082, 12.230010986328125, 1.0145502819868533, 1697667939863707134, 
18.26737403869629, 12.255609512329102, 1.0062905068708032, 1697667939960843390, 
18.283109664916992, 12.280014991760254, 0.9935945062549986, 1697667940053939589, 
18.301801681518555, 12.308684349060059, 0.9761943915414423, 1697667940163805680, 
18.319046020507812, 12.333661079406738, 0.9494735102475658, 1697667940263704138, 
18.336496353149414, 12.357397079467773, 0.9205699361330362, 1697667940359878146, 
18.354312896728516, 12.38037395477295, 0.8909639071524889, 1697667940453660307, 
18.376131057739258, 12.406549453735352, 0.8556180955042747, 1697667940563722963, 
18.396291732788086, 12.429374694824219, 0.8231924860570815, 1697667940662703300, 
18.416494369506836, 12.450969696044922, 0.7896484464081964, 1697667940758812097, 
18.4373779296875, 12.47157096862793, 0.7495355741061224, 1697667940854161056, 
18.46196746826172, 12.49413776397705, 0.7084999064159972, 1697667940963810019, 
18.48546600341797, 12.513936042785645, 0.6693144440039794, 1697667941063719630, 
18.509532928466797, 12.532744407653809, 0.626110389000565, 1697667941164836102, 
18.53215789794922, 12.548726081848145, 0.5898530868276437, 1697667941253799258, 
18.560728073120117, 12.567174911499023, 0.5421429777214867, 1697667941363808814, 
18.58724594116211, 12.582724571228027, 0.4974679993496068, 1697667941463716261, 
18.614482879638672, 12.597246170043945, 0.4549009370560687, 1697667941563859812, 
18.639619827270508, 12.609236717224121, 0.416713948736532, 1697667941653775833, 
18.670560836791992, 12.622431755065918, 0.3699590677066331, 1697667941763664181, 
18.69852066040039, 12.632832527160645, 0.3300837527001555, 1697667941858717285, 
18.727930068969727, 12.642619132995605, 0.2877633415390445, 1697667941958880412, 
18.757112503051758, 12.650922775268555, 0.25071497267178927, 1697667942059089019, 
18.789506912231445, 12.659071922302246, 0.21535610476576816, 1697667942167762501, 
18.817550659179688, 12.664802551269531, 0.1822525470311205, 1697667942259693978, 
18.84837532043457, 12.670063972473145, 0.14954240868262733, 1697667942359924068, 
18.87763214111328, 12.674293518066406, 0.11835166174641014, 1697667942456821214, 
18.911970138549805, 12.677889823913574, 0.0841895819328131, 1697667942566759053, 
18.940637588500977, 12.680012702941895, 0.06064672043426385, 1697667942659728041, 
18.971200942993164, 12.68126106262207, 0.037548174131665134, 1697667942758924808, 
19.000865936279297, 12.682153701782227, 0.01724266176003964, 1697667942856802970, 
19.035566329956055, 12.682300567626953, -0.0050939950589733605, 1697667942968753873, 
19.063316345214844, 12.68181324005127, -0.020881068211690057, 1697667943059733559, 
19.094173431396484, 12.680793762207031, -0.03270091584182217, 1697667943158879924, 
19.123870849609375, 12.679652214050293, -0.041859577937163515, 1697667943255852472, 
19.15883445739746, 12.677971839904785, -0.05355088241974664, 1697667943368842745, 
19.1862850189209, 12.676197052001953, -0.05934836222082555, 1697667943458708050, 
19.216672897338867, 12.674196243286133, -0.06452666481019473, 1697667943558941477, 
19.246784210205078, 12.67233657836914, -0.06467211795246647, 1697667943656168100, 
19.280956268310547, 12.67041015625, -0.06266709707812299, 1697667943768735638, 
19.308849334716797, 12.66891860961914, -0.05952774014716624, 1697667943858746774, 
19.33978271484375, 12.667466163635254, -0.05517842836466652, 1697667943959992229, 
19.36903190612793, 12.666070938110352, -0.0514811728021254, 1697667944053863547, 
19.404272079467773, 12.664472579956055, -0.044079213908759275, 1697667944168923565, 
19.43199920654297, 12.663403511047363, -0.037966605032591576, 1697667944258743682, 
19.462783813476562, 12.66263198852539, -0.029491850359969318, 1697667944358759981, 
19.498437881469727, 12.661675453186035, -0.02178075920704067, 1697667944474437952, 
19.526248931884766, 12.661187171936035, -0.0139792933538802, 1697667944564504352, 
19.557130813598633, 12.66106128692627, -0.0030124890855703595, 1697667944664189191, 
19.588083267211914, 12.661345481872559, 0.010157255378196107, 1697667944764205598, 
19.61553955078125, 12.661858558654785, 0.020122117690057766, 1697667944855369855, 
19.649188995361328, 12.662882804870605, 0.03271074781238977, 1697667944963697570, 
19.679847717285156, 12.664299011230469, 0.04523057495007469, 1697667945064390700, 
19.710777282714844, 12.666060447692871, 0.05651570327193099, 1697667945163913608, 
19.7385311126709, 12.668257713317871, 0.06527172556762996, 1697667945254275549, 
19.773162841796875, 12.671050071716309, 0.07889852710502308, 1697667945363867428, 
19.803186416625977, 12.673802375793457, 0.08846182449677106, 1697667945464290733, 
19.834306716918945, 12.67695426940918, 0.0976131372536974, 1697667945563913569, 
19.861499786376953, 12.679893493652344, 0.10426777843180593, 1697667945655413410, 
19.895231246948242, 12.683621406555176, 0.11044263245339929, 1697667945764225536, 
19.9260196685791, 12.687400817871094, 0.11792199288905485, 1697667945864063711, 
19.95680046081543, 12.691238403320312, 0.12445528371666063, 1697667945964080997, 
19.984394073486328, 12.694899559020996, 0.12670996204031088, 1697667946056429169, 
20.017982482910156, 12.699321746826172, 0.1301947235640242, 1697667946164730675, 
20.048263549804688, 12.703450202941895, 0.13257940775073368, 1697667946266762840, 
20.07804298400879, 12.70743465423584, 0.1365486097215874, 1697667946362758371, 
20.106237411499023, 12.711395263671875, 0.13738475206547995, 1697667946453694344, 
20.139986038208008, 12.716049194335938, 0.13613139657712675, 1697667946563746016, 
20.17021369934082, 12.720354080200195, 0.13844630948589243, 1697667946663784952, 
20.20009422302246, 12.724648475646973, 0.13882253187662025, 1697667946761921382, 
20.228239059448242, 12.72857666015625, 0.13658568498881932, 1697667946854337701, 
20.261674880981445, 12.733264923095703, 0.13351197038866322, 1697667946963996839, 
20.292190551757812, 12.737494468688965, 0.1319558540715681, 1697667947063774579, 
20.32162857055664, 12.741381645202637, 0.1290585934856818, 1697667947161922149, 
20.349645614624023, 12.745033264160156, 0.1261687100116133, 1697667947253954518, 
20.383485794067383, 12.74937915802002, 0.1216301340499279, 1697667947363789851, 
20.413230895996094, 12.752970695495605, 0.11860332451625022, 1697667947463798971, 
20.440654754638672, 12.756379127502441, 0.11264031625139949, 1697667947560790720, 
20.4641170501709, 12.7590970993042, 0.10748204210322812, 1697667947653473812, 
20.488548278808594, 12.761711120605469, 0.10121087023824724, 1697667947763792792, 
20.508642196655273, 12.76375675201416, 0.09608937019498208, 1697667947863795619, 
20.525718688964844, 12.76528549194336, 0.09328597642688574, 1697667947960954616, 
20.54026222229004, 12.766676902770996, 0.0854843549341685, 1697667948054086390, 
20.555192947387695, 12.768047332763672, 0.0782476960258578, 1697667948163970581, 
