e, e_dot, e_int, stamp, 
2.3271292194791, 0.0, 0.22621372477226567, 1697661736417761423, 
2.3271194804968345, -6.944911954934344e-05, 0.22283302834437957, 1697661736464505391, 
2.3269891214573306, -0.0007485417916263127, 0.2576794334273747, 1697661736528492259, 
2.326482235854851, -0.0041157553493454254, 0.26328784512586073, 1697661736577656778, 
2.326237776317181, -0.005174206145310208, 0.22349507453927786, 1697661736624554317, 
2.325487374374432, -0.006953715477575578, 0.22063019693879943, 1697661736672507870, 
2.3248806629820953, -0.009430445842882943, 0.22311687707747102, 1697661736720496477, 
2.3237520509432947, -0.012034728847462178, 0.22338975618187334, 1697661736768601608, 
2.3219506651104784, -0.01982640883047186, 0.22798178669931507, 1697661736818615289, 
2.314892168055459, -0.033401404830940534, 0.3711911097611453, 1697661736928584102, 
2.3050302283491484, -0.05567243280629036, 0.476381894548255, 1697661737024488498, 
2.2929021473698574, -0.07638851401402565, 0.44219973784532823, 1697661737120488179, 
2.277515324773841, -0.09494530262825795, 0.44249607454142476, 1697661737217565121, 
2.2569875825870365, -0.1145193215137017, 0.4733752642354342, 1697661737328491920, 
2.2368402388230892, -0.1316426289659523, 0.4670542850682201, 1697661737424490516, 
2.2150691835721803, -0.14555137798711035, 0.4293652510390235, 1697661737520490061, 
2.1906905283796254, -0.15784396286242408, 0.431323849607267, 1697661737619289474, 
2.1615974435390193, -0.1709593939617208, 0.45559686733907856, 1697661737728608878, 
2.134853662494143, -0.18070862266715934, 0.4459225026116447, 1697661737825507803, 
2.107947171327963, -0.18640625601290953, 0.4096686715963552, 1697661737920509188, 
2.0805583164939905, -0.18956252194107712, 0.40247323122703893, 1697661738016453733, 
2.0477969197243158, -0.19232152422091586, 0.4330777402841369, 1697661738128843091, 
2.019157765331569, -0.19695361406618228, 0.42634384011919824, 1697661738224510474, 
1.9904932568640281, -0.19935120125694272, 0.3869380715404202, 1697661738320477295, 
1.9611495034169457, -0.20063296359998029, 0.3836135187042223, 1697661738417255241, 
1.9266785170574687, -0.20327776005790352, 0.4099113160271606, 1697661738529675447, 
1.8983276760119305, -0.20185506559314423, 0.39974319722618734, 1697661738624513679, 
1.8690109117188038, -0.2014549470892433, 0.3621864388315701, 1697661738720500184, 
1.839316882891877, -0.20441600757892697, 0.35966956301077496, 1697661738816965078, 
1.8049926809727976, -0.20426627539778996, 0.38411645395482236, 1697661738929512043, 
1.7759142480284271, -0.20368075691308976, 0.3749966757968633, 1697661739024519243, 
1.7464068237726396, -0.20448527410082454, 0.3391733104615882, 1697661739120512607, 
1.7166231405016206, -0.2058960772429733, 0.33525313575946497, 1697661739216496742, 
1.6829485535322155, -0.2036514203692481, 0.35676681228704665, 1697661739328500346, 
1.6538369508478774, -0.20130409814940178, 0.35037032298825593, 1697661739424497132, 
1.6243686720303134, -0.20336650870310838, 0.3175694619839669, 1697661739520533964, 
1.5947839619189794, -0.204025907320364, 0.3134330502454429, 1697661739617458585, 
1.5609187450689999, -0.20285838097043127, 0.3323191600244055, 1697661739729099360, 
1.531452880328072, -0.20297375215751104, 0.32508032868836706, 1697661739825525283, 
1.5018308863813579, -0.20475096299851372, 0.2946287675825506, 1697661739921491032, 
1.4726501361008708, -0.20431296824060233, 0.2881860671912673, 1697661740017396318, 
1.4386284384056756, -0.20349492938752597, 0.30451630638279625, 1697661740128499022, 
1.4100447294239356, -0.20132789141988247, 0.29831076859774996, 1697661740224493136, 
1.379434336098333, -0.2033133501557146, 0.27348724847108424, 1697661740322548427, 
1.350627943897932, -0.20599698808706615, 0.2653124440355042, 1697661740416743561, 
1.3158796706902318, -0.20551390638991685, 0.27785451321528987, 1697661740528573019, 
1.2864827949818203, -0.20560147437125562, 0.2739065701860613, 1697661740624616494, 
1.2573503017188787, -0.20289792950484906, 0.24742387251792433, 1697661740720885676, 
1.2281073242927414, -0.20264940452572633, 0.24145843499071493, 1697661740816659640, 
1.1938262995015911, -0.2038225508115581, 0.2547956597270956, 1697661740928639955, 
1.1644999331255534, -0.2037844690073717, 0.24873511245598817, 1697661741024722978, 
1.1345523281335226, -0.20584668638309678, 0.22350961579073128, 1697661741120610227, 
1.1051869098612612, -0.20621293968122947, 0.21759115055012865, 1697661741216476089, 
1.0710420583854565, -0.20352853986546818, 0.22964195097733228, 1697661741328695809, 
1.0417201051942608, -0.20342243930509732, 0.22315753751156384, 1697661741424519348, 
1.012459671276101, -0.20350196281901822, 0.19992554113776118, 1697661741520610705, 
0.9828354352357573, -0.20329644151092818, 0.19548073472007932, 1697661741617617559, 
0.9487771605839427, -0.20412983661268558, 0.20406687458639114, 1697661741728554182, 
0.9189519950316988, -0.2048393495758336, 0.197568278029592, 1697661741825542977, 
0.8896058211272996, -0.20450571831362221, 0.17728702325839554, 1697661741921443720, 
0.8596167534551612, -0.20510411372882995, 0.17152495941911067, 1697661742018399503, 
0.825895623849178, -0.20515249654894707, 0.1777700702228438, 1697661742128544975, 
0.7965665573321697, -0.20389772232381775, 0.1705483314186224, 1697661742224535169, 
0.7672846132920291, -0.2025619932182141, 0.15366404222584698, 1697661742321449147, 
0.7372281116845989, -0.20475103834099137, 0.1482011147256658, 1697661742417750304, 
0.7033022308286067, -0.20611548870746774, 0.15240122886639687, 1697661742528533389, 
0.6735377316446605, -0.20437502315131764, 0.14641416482485267, 1697661742625521520, 
0.6442700187486654, -0.2050541078485677, 0.12930295726545377, 1697661742720462020, 
0.6294097736360534, -0.20565622921045598, 0.0928689789968023, 1697661742768601034, 
0.5951122203910182, -0.2050188945101987, 0.09972496301032384, 1697661742880552007, 
0.5658143849506976, -0.20271687356276788, 0.12474568980064067, 1697661742977632741, 
0.5362665687882432, -0.20337396097524785, 0.10913598740254979, 1697661743073463437, 
0.5068572054883148, -0.20579595293868716, 0.10243031056708166, 1697661743168622637, 
0.4579809783151048, -0.20488828884819896, 0.12763843023983096, 1697661743328552424, 
0.4275180960316292, -0.20549419610464845, 0.1197062021019709, 1697661743426544127, 
0.3986416500365012, -0.2061069708624034, 0.08214839379628726, 1697661743520466890, 
0.3689826310954888, -0.20420831198398992, 0.07613429070030422, 1697661743617653468, 
0.33548138271984745, -0.20231200635822652, 0.07655778120066045, 1697661743728673004, 
0.3057618704352496, -0.20283740675789705, 0.07000998087863554, 1697661743825557409, 
0.278072881899671, -0.19941588341641894, 0.05879758091592291, 1697661743920546872, 
0.25194314077343755, -0.18587329492534513, 0.05381730172049993, 1697661744018733020, 
0.22573896978327535, -0.16824176884445322, 0.052401651402906285, 1697661744128557346, 
0.20381972499071646, -0.1548637626237611, 0.04698187626015604, 1697661744225549233, 
0.18377657400841552, -0.1456655189876445, 0.03924944926053766, 1697661744320537742, 
0.16527579928741645, -0.1335575907533269, 0.03548187776728428, 1697661744418081346, 
0.14664246269696032, -0.11913161620291109, 0.03447327846296549, 1697661744529173838, 
0.1317613621980688, -0.10736120904477824, 0.030687909886640524, 1697661744625581814, 
