-0.6931309788324234, -2.7973198917313193, -0.02651837095426195, 207989000000, 
-0.6931310005816723, -2.808071421377313, -0.08246477023883828, 208023000000, 
-0.6931311392479765, -5.34718510580845e-07, -0.13862620791080482, 208091000000, 
-0.6931312274307144, -7.561634736881947e-07, -0.1386262244840242, 208159000000, 
-0.693131206927389, -2.2559804172909517e-07, -0.13862623824040532, 208261000000, 
-0.6931312783158118, -1.6961699119318516e-07, -0.13862624751159436, 208329000000, 
-0.6554837239629919, 0.12549160988132377, -0.13611641394707952, 208397000000, 
-0.5780624395916591, 0.38356279574717544, -0.1284451627913642, 208465000000, 
-0.5347374560761529, 0.40248755962279686, -0.1178855746420536, 208533000000, 
-0.5196237326792212, 0.19479568970812636, -0.10882824188980221, 208601000000, 
-0.5556819535465118, -0.06981499156786326, -0.1073362094867924, 208669000000, 
-0.5364897162846336, -0.056219945351374534, -0.10745302683402444, 208737000000, 
-0.5185716858528521, 0.12370089231219923, -0.10738289037893317, 208839000000, 
-0.5185991541656769, 0.05963520706318892, -0.10491070375354418, 208873000000, 
-0.5257425235492601, -0.023902792321360094, -0.10419422423785261, 208941000000, 
-0.5180625972543197, 0.0017885230378574442, -0.10416028499795044, 209043000000, 
-0.5001353535952338, 0.08535723318008781, -0.1029293649599209, 209111000000, 
-0.4849927334532129, 0.11023287933702257, -0.1002127122868511, 209213000000, 
-0.48218663347436186, 0.05982906706957299, -0.09782098136818723, 209281000000, 
-0.4714682882648755, 0.04508148396112466, -0.09590984367949669, 209349000000, 
-0.45098179969006824, 0.10401611261431205, -0.09364244809528705, 209451000000, 
-0.445930750414393, 0.08512512616827506, -0.09122538922462245, 209485000000, 
-0.4392974706045427, 0.03894776361841842, -0.08908066804726693, 209553000000, 
-0.4352591345089951, 0.03557205301799297, -0.08803249036852873, 209587000000, 
-0.425544129127974, 0.04584447158856234, -0.08667338228276746, 209689000000, 
-0.4187455621911178, 0.05504524105959104, -0.08530325505520579, 209757000000, 
-0.4127210204582683, 0.04274369556568569, -0.08380071411849067, 209825000000, 
-0.4109152568045751, 0.026101017955142414, -0.08282545596359742, 209893000000, 
-0.40625406075107096, 0.021556532357324503, -0.08199268920092762, 209961000000, 
-0.40336749296233654, 0.025159212807461806, -0.08136912070119884, 210029000000, 
-0.4015811257863928, 0.015576449882260443, -0.08074684529998669, 210097000000, 
-0.3377926598091894, 0.2185827771771572, -0.07618275190386124, 210199000000, 
-0.3302524541917513, 0.23776223864880505, -0.07130841598582223, 210267000000, 
-0.32245523347447547, 0.05112475444904637, -0.06603335649836108, 210335000000, 
-0.3116358227235394, 0.06205543822737303, -0.06428956735931775, 210437000000, 
-0.3047103940315905, 0.059149464809616546, -0.06258676334864036, 210505000000, 
-0.29726286851708816, 0.04790984735483746, -0.060907272351481204, 210573000000, 
-0.3025223786552089, 0.0072933845879386006, -0.06029970941359251, 210641000000, 
-0.22623183161375748, 0.23677012301110226, -0.05506780525240364, 210743000000, 
-0.22194982614000125, 0.2685751750506922, -0.05004693576059784, 210811000000, 
-0.21616956450890434, 0.033540890349510466, -0.04429008148417754, 210879000000, 
-0.20944861467639742, 0.041670704878679445, -0.0431712003550202, 210981000000, 
-0.1999277476247443, 0.05413938961386681, -0.041703061787336404, 211083000000, 
-0.20255931939739802, 0.022964317596664657, -0.04079571211323598, 211117000000, 
-0.14324802681746474, 0.1889324026909319, -0.03638233958930714, 211219000000, 
-0.14958936416889812, 0.176566517428333, -0.03302644735891739, 211287000000, 
-0.1425692612893763, 0.002262551760294773, -0.029027110151715944, 211355000000, 
-0.14122154269511777, 0.027892738245934485, -0.028892011210226148, 211423000000, 
-0.13740163988545784, 0.017225404679728218, -0.028079496257996793, 211491000000, 
