e, e_dot, e_int, stamp, 
3.879758458194327, -9.143763080032841e-08, 0.7759516953674624, 93409000000, 
3.879758398291843, -2.9466716474265314e-07, 0.7759516895452109, 93477000000, 
3.8797583758967122, -2.743253831501609e-07, 0.7759516821588588, 93545000000, 
3.8797583853627184, -4.3097081459109177e-08, 0.7759516773034182, 93613000000, 
3.8786306231028664, -0.0037591759794860144, 0.7758764922908198, 93681000000, 
3.8699380072157914, -0.03273459382309015, 0.7752218010454252, 93783000000, 
3.863301412812351, -0.05109736763505198, 0.7741246695420673, 93851000000, 
3.853314254981784, -0.05541250744669194, 0.7724369116673284, 93953000000, 
3.8466361531503557, -0.055550865539983896, 0.7708834547296327, 94021000000, 
3.8399456290480702, -0.04456208644571191, 0.7693264024786807, 94089000000, 
3.833241272131394, -0.04464960339653897, 0.7679882036219879, 94157000000, 
3.826526550398465, -0.04473026216535114, 0.7666475634385286, 94225000000, 
3.81980037909854, -0.044802976776180024, 0.7653045467752266, 94293000000, 
3.8096651787956977, -0.05620457200922413, 0.7637328072195135, 94395000000, 
3.8029240971628453, -0.05625427311898227, 0.7621593103371389, 94463000000, 
3.7961921594996557, -0.04491006432013981, 0.7605854290305466, 94531000000, 
3.786074227050436, -0.056166233708031164, 0.7590126989141959, 94633000000, 
3.779322114739391, -0.056233482534215895, 0.7574392334192988, 94701000000, 
3.7691732639170485, -0.05633654377795801, 0.7556379737137917, 94803000000, 
3.7657885047781696, -0.04511203320407109, 0.754285592228974, 94837000000, 
3.759030186705271, -0.03381025737259217, 0.7529327970266992, 94905000000, 
3.75227880424757, -0.045032335101999145, 0.7518064997154007, 94973000000, 
3.748901117470022, -0.03376356411749567, 0.7506806738948576, 95007000000, 
3.7421468335953465, -0.03377323550741126, 0.7495551170208626, 95075000000, 
3.7387701655065144, -0.03376983987835924, 0.7486545411047921, 95109000000, 
3.732014406114237, -0.0337747582703655, 0.7475287603477399, 95177000000, 
3.7252596645709524, -0.045035003118540175, 0.7464029490794468, 95245000000, 
3.718548001098373, -0.04488801671954571, 0.7450548047855708, 95313000000, 
3.71180425762155, -0.044851356498007235, 0.743707461552725, 95381000000, 
3.701657541836727, -0.05630153087215373, 0.7421339867037767, 95483000000, 
3.6982735524297183, -0.045102350639439535, 0.740782356792533, 95517000000, 
3.6915123091134965, -0.03381744241076845, 0.7394295602253295, 95585000000, 
3.6847562454384866, -0.045057689970772564, 0.7383028071321135, 95653000000, 
3.6779966579761045, -0.04505217045797316, 0.7369510141685391, 95721000000, 
3.6712278591261, -0.04509462104128836, 0.7355987175027128, 95789000000, 
3.6643999236769, -0.04532244766401572, 0.7342416293852736, 95857000000, 
3.6610089465891757, -0.03406304178974769, 0.7331091152928118, 95891000000, 
3.6576298206565565, -0.022567010067811033, 0.7322025793948421, 95925000000, 
3.6542371828255096, -0.02257254587888724, 0.7315250633380828, 95959000000, 
3.6474534261367872, -0.03392131506589754, 0.7306213619745902, 96027000000, 
3.6406709535984216, -0.04522076409029315, 0.7294907708373812, 96095000000, 
3.6372803990450873, -0.03391009030566661, 0.728360318585353, 96129000000, 
3.6305054280647395, -0.03388508511227369, 0.7272304520472166, 96197000000, 
3.627121064194433, -0.033864449502180406, 0.7263271260869506, 96231000000, 
3.6170570191657188, -0.04482802966340257, 0.7249789007616594, 96333000000, 
3.6136819569797423, -0.044797024048969604, 0.7238573360226596, 96367000000, 
3.6103213875572133, -0.022452105361684776, 0.7227373575801782, 96401000000, 
3.606975216804466, -0.022355800584253533, 0.7220652374227614, 96435000000, 
3.6002753110792836, -0.03348692159309922, 0.7211714610293976, 96503000000, 
3.5936020918215545, -0.044577083276372186, 0.7200568413136869, 96571000000, 
3.5869446606897184, -0.04443550129855053, 0.7187214709060371, 96639000000, 
3.5836262527874356, -0.03325279678039639, 0.7176115336865806, 96673000000, 
3.5803102776231936, -0.02211461022174917, 0.7167254127400232, 96707000000, 
3.573690041814521, -0.033120703243048055, 0.7158417714816766, 96775000000, 
3.5637854626803045, -0.05508271647629718, 0.7145190521412013, 96877000000, 
3.557105470403788, -0.05528190470244443, 0.712972064993241, 96945000000, 
3.5504272459858277, -0.04452738898158929, 0.7114212119379947, 97013000000, 
3.5404493165237643, -0.05552051293341206, 0.709865468860892, 97115000000, 
3.5371225693710233, -0.04434892204934796, 0.7085332754587077, 97149000000, 
3.5238143131442214, -0.05545001126514274, 0.7067590799359339, 97285000000, 
3.517229447494452, -0.06631040625523739, 0.7052110886673132, 97353000000, 
3.5106790231961997, -0.04378429982673904, 0.7034481855889916, 97421000000, 
3.5074291178156556, -0.032667765595988385, 0.7023558392337538, 97455000000, 
3.4976845046719314, -0.0433150617475612, 0.7010528430455858, 97557000000, 
3.491219843746725, -0.05403091356310193, 0.6997555644156208, 97625000000, 
3.4847750409003337, -0.04303154590532543, 0.698245292621266, 97693000000, 
3.4751440553156874, -0.0535859614367921, 0.6967425959975164, 97795000000, 
3.471937382647039, -0.04279219417764916, 0.6954570985908707, 97829000000, 
3.4655321561655343, -0.032039663833843456, 0.6941742396085506, 97897000000, 
3.455935497495116, -0.053339617173076746, 0.6928936690871792, 97999000000, 
3.4461766925747623, -0.06451821196924001, 0.6911762897490275, 98101000000, 
3.4396182538588556, -0.05439081212086805, 0.6894486962619156, 98169000000, 
3.4330830951515607, -0.04364532474400532, 0.6879252027723453, 98237000000, 
3.426521030791537, -0.0436574102243951, 0.6866148253201303, 98305000000, 
3.4166720427845805, -0.0547035078899342, 0.6850850779151786, 98407000000, 
3.4101087414261295, -0.05470763121802502, 0.683553454333483, 98475000000, 
3.40686761045183, -0.03268144110916804, 0.682243226310836, 98509000000, 
3.400416427712505, -0.03230771237874889, 0.6811595186393643, 98577000000, 
3.39396614524834, -0.04300488401163408, 0.680083345560845, 98645000000, 
3.3843269967541367, -0.05363143652789374, 0.6785806379809988, 98747000000, 
3.3779268042150727, -0.05346447011089032, 0.6770813297478367, 98815000000, 
3.3747398322798015, -0.031957214914450915, 0.6757995755499341, 98849000000, 
3.365174887109382, -0.04250639035230227, 0.6745227682402837, 98951000000, 
3.358796838405907, -0.05314331291298213, 0.6732474371863393, 99019000000, 
3.3492529782507843, -0.0530730295286593, 0.6715483135844048, 99121000000, 
3.342948524615929, -0.052827712633258805, 0.6700665560848413, 99189000000, 
3.336646752689067, -0.04202075187239066, 0.6685898837037187, 99257000000, 
3.330366699033748, -0.041939418607270795, 0.6673307984225829, 99325000000, 
3.324106108080669, -0.0418021486946607, 0.6660746373202322, 99393000000, 
3.3147663503655336, -0.052001162227381194, 0.6646159438319967, 99495000000, 
3.308568822706768, -0.05179095124633548, 0.6631627520768647, 99563000000, 
3.2992378573853176, -0.05176164326738656, 0.6615048686971747, 99665000000, 
3.2960770359972633, -0.04163928903168301, 0.6602589144059566, 99699000000, 
3.2865790375762534, -0.04219606603021416, 0.6587929287305889, 99801000000, 
3.2802404934550062, -0.05278847514085694, 0.6575264378019016, 99869000000, 
3.2706966831305766, -0.052941181485589205, 0.6558344142774557, 99971000000, 
3.2643127424919984, -0.05309250321002601, 0.6543499946051721, 100039000000, 
3.257941364213509, -0.04251772972355905, 0.6528633859890722, 100107000000, 
3.2483896438881863, -0.053076995346040455, 0.6513762500395796, 100209000000, 
3.2389121382569304, -0.06343075318859508, 0.6496828764239083, 100311000000, 
3.2357786300343254, -0.04203671284620292, 0.6482053608119628, 100345000000, 
3.229535066734193, -0.031256905075790854, 0.6469483890016966, 100413000000, 
3.223285370374645, -0.0416441988656017, 0.645906604476211, 100481000000, 
3.213962410812403, -0.05190885307263304, 0.6444521898614161, 100583000000, 
3.2077664722865435, -0.05172966029367121, 0.6430009502315728, 100651000000, 
3.1984730916195727, -0.051631063976101586, 0.641346798314568, 100753000000, 
3.1922800981746198, -0.05162124703974591, 0.6399013108053824, 100821000000, 
3.182999670705262, -0.051578069714368624, 0.6382501906999637, 100923000000, 
3.179912950913469, -0.04122382420383541, 0.6370128479862234, 100957000000, 
3.1737790917869177, -0.030735263061147933, 0.6357794475603765, 101025000000, 
3.167671287449156, -0.04080554488104404, 0.6347575553433028, 101093000000, 
3.1646290503859738, -0.03050013800314666, 0.6337386286414699, 101127000000, 
3.1585483495322557, -0.030409793056334067, 0.6327232458244924, 101195000000, 
3.1555190408489473, -0.030366698456754843, 0.6319130960511451, 101229000000, 
3.1494748510871564, -0.03024499481699768, 0.6309028160978906, 101297000000, 
3.1464602132284387, -0.030196092068361935, 0.6300969403443027, 101331000000, 
3.1374541831296296, -0.04006889319175588, 0.6288926164963482, 101433000000, 
3.128505691133391, -0.05984840698349222, 0.6274946724994306, 101535000000, 
3.1255314902144002, -0.03974230971743135, 0.6260994242984947, 101569000000, 
3.1195992490705122, -0.029688140209596092, 0.6249090953612202, 101637000000, 
3.1136854192710737, -0.0394869031444219, 0.6239210772370657, 101705000000, 
3.107790785714758, -0.03936154451918009, 0.6227383636037563, 101773000000, 
3.0989799013793315, -0.049018392972473755, 0.6213637404243443, 101875000000, 
3.0931256210751297, -0.04888388213209508, 0.6199930872112813, 101943000000, 
3.087289609298091, -0.03896764027080243, 0.6186263421168369, 102011000000, 
3.0814784655809055, -0.038823851647413754, 0.6174595797302751, 102079000000, 
3.072798927425516, -0.048302272908582466, 0.6161044668203008, 102181000000, 
3.067035048427627, -0.048144723844261904, 0.6147541627622698, 102249000000, 
3.058424453959748, -0.04791491155256011, 0.6132172286541928, 102351000000, 
3.0527080223607785, -0.047756753556161456, 0.6118778349832102, 102419000000, 
3.0441674986416265, -0.04752318439373848, 0.6103533316641435, 102521000000, 
3.0356647416096956, -0.05681093583694322, 0.6088360175074733, 102623000000, 
3.030018239622119, -0.04716419673169122, 0.6073233653248962, 102691000000, 
3.0243878767810792, -0.037589549428721135, 0.6060047238675262, 102759000000, 
3.015971471560203, -0.04682256020638764, 0.6046918391975601, 102861000000, 
3.0103798083447244, -0.046693561454516086, 0.6033826104457337, 102929000000, 
3.0075901131435243, -0.027937861388928436, 0.6022627595365634, 102963000000, 
3.0020220529835298, -0.027859184537315507, 0.6013327982981186, 103031000000, 
2.9992439339599453, -0.027820597278596832, 0.6005904066724667, 103065000000, 
2.9909339380774553, -0.03696038302024807, 0.5994799950013954, 103167000000, 
2.985414618496376, -0.04609771821189786, 0.5983728327022517, 103235000000, 
2.9799118252046197, -0.036740376242785366, 0.5970840254518968, 103303000000, 
2.9744260106792004, -0.036628692723918256, 0.5959834969586797, 103371000000, 
