e, e_dot, e_int, stamp, 
-1.557774247069771, 5.535730037327843e-07, -0.12411853653031553, 1697663863185540363, 
-1.5542403637562814, 0.011780142880376912, -0.18792696385998178, 1697663863256222119, 
-1.543975807401095, 0.04599479889558703, -0.17170757999522024, 1697663863296176918, 
-1.5279006432104292, 0.08779906848617403, -0.13872731715824577, 1697663863346185682, 
-1.5059397568635813, 0.12678683512504563, -0.1541609226338104, 1697663863397203859, 
-1.4822942754914064, 0.15202122573007606, -0.15071667048426898, 1697663863446304488, 
-1.4518416366494553, 0.1803270673804199, -0.14592106070730074, 1697663863495797490, 
-1.4218632170070014, 0.20143686161468333, -0.12954175420598896, 1697663863535520590, 
-1.3635320769930046, 0.2943651988548357, -0.15531107370631964, 1697663863605759059, 
-1.3146291870125117, 0.3574467666482987, -0.16492637389931283, 1697663863656197704, 
-1.2184390563412, 0.5192822854411538, -0.18240685409413804, 1697663863746194443, 
-1.1163125376138454, 0.6966951131723174, -0.23112322104541375, 1697663863846194228, 
-1.0317803343438916, 0.6531706975908577, -0.21332130559624063, 1697663863936290343, 
-0.9227713355114437, 0.6163527775879393, -0.21473449529511535, 1697663864055973444, 
-0.843158071677979, 0.5977425811194794, -0.19575128453776858, 1697663864146195554, 
-0.7633760546398258, 0.5739142679960203, -0.1562070961073081, 1697663864241250112, 
-0.6874410107126883, 0.5339521054255166, -0.1488314949906754, 1697663864340833446, 
-0.6302883842789864, 0.4274867548119534, -0.14533502020408978, 1697663864450756584, 
-0.596244297541132, 0.2851643339189529, -0.13485703605717062, 1697663864552211016, 
-0.5695295930085446, 0.2118641621445644, -0.11404631143863932, 1697663864641250499, 
-0.5423420834562167, 0.19097133748761605, -0.10742371651113002, 1697663864740881548, 
-0.5158149817198883, 0.17109544180541456, -0.11392433762108811, 1697663864851225196, 
-0.4959372064984, 0.14574146588465917, -0.10947990948156909, 1697663864952219904, 
-0.4826579755373156, 0.1153022272994109, -0.09467846900177201, 1697663865041290423, 
-0.4628194383842368, 0.11585539940035279, -0.09082022093997731, 1697663865141243006, 
-0.4333133595865224, 0.15594493594798994, -0.09628367685108653, 1697663865250786335, 
-0.4054391099730516, 0.1851401808872999, -0.0898013116797753, 1697663865348226526, 
-0.3819028234043953, 0.1799257479976412, -0.0773927652556934, 1697663865440994248, 
-0.34941318824034967, 0.17644859728615417, -0.079815442056199, 1697663865558866726, 
-0.3234332406962526, 0.1855646186736831, -0.07394074966868329, 1697663865651302289, 
-0.2970759816963465, 0.18340753243883337, -0.06154441591755653, 1697663865749225507, 
-0.2769645389946307, 0.16259019997014487, -0.05681634837698149, 1697663865841223212, 
-0.2567675282268802, 0.13973139237794532, -0.05336216236754038, 1697663865941913201, 
-0.23605942606886873, 0.12944912690676041, -0.054136742479274545, 1697663866052202716, 
-0.2215810162419911, 0.11217465332297712, -0.049440621699399556, 1697663866149528277, 
-0.20842645093816528, 0.09691659000877399, -0.042177966218705204, 1697663866242174474, 
-0.19815605754565346, 0.08130796577075533, -0.04049534954789718, 1697663866342927040, 
-0.18967817072690696, 0.05968328983812458, -0.04187609108857074, 1697663866452868014, 
-0.1809372503152235, 0.05572912450096967, -0.03924185788055562, 1697663866549909243, 
-0.1734398368941567, 0.05709576121370299, -0.03434061209978293, 1697663866642227155, 
-0.16469937102125354, 0.05588216748606863, -0.033470306969558085, 1697663866743350728, 
-0.15537730716536247, 0.057309688774927016, -0.034572350760736045, 1697663866852386388, 
-0.14592471108291905, 0.06032699725962593, -0.032314216422291674, 1697663866951381544, 
-0.1378363497758618, 0.06147845483431691, -0.027801379176898535, 1697663867042313171, 
-0.12806056379204123, 0.0626520384133515, -0.0260368408636881, 1697663867141052309, 
-0.11962109123432346, 0.05830254973959089, -0.0269771362815362, 1697663867252242170, 
-0.1106755015447129, 0.05542816438751097, -0.02510459987122546, 1697663867351216382, 
-0.1035324792513575, 0.05630023963512457, -0.021136680686253274, 1697663867442189803, 
-0.09510511775884145, 0.05435146797673976, -0.019658104152284073, 1697663867541878571, 
-0.08872028264551202, 0.04746391027622893, -0.02011965025983386, 1697663867652237813, 
-0.08118527103261663, 0.04465357954097152, -0.018494776481769747, 1697663867751244968, 
-0.076629082211431, 0.0420440447798213, -0.015620667258658776, 1697663867842320645, 
-0.07198413317997548, 0.032329749616773255, -0.014552569317379988, 1697663867941227542, 
-0.07126678714023027, 0.01778832185633464, -0.015461598756140517, 1697663868053275692, 
-0.06803664664840764, 0.013014158490078547, -0.014861243378080265, 1697663868152237261, 
-0.0642065934786959, 0.0250521135154752, -0.012824291414525383, 1697663868242322270, 
-0.06130131070923339, 0.023962975292971048, -0.012192996773348487, 1697663868341232457, 
-0.059822199802354314, 0.014272210189051162, -0.012907182396048844, 1697663868451255122, 
-0.05508542204771627, 0.020270633475908826, -0.012335903205066511, 1697663868551254214, 
-0.05325838111276754, 0.022550828064753115, -0.010654486386744412, 1697663868641325996, 
-0.052641405936796115, 0.00882808690971615, -0.010173415266705793, 1697663868740838375, 
-0.05037465762381815, 0.008905338756835685, -0.010939162213235543, 1697663868851325057, 
-0.04704777902314716, 0.01793827632209946, -0.010524305219916515, 1697663868951234931, 
-0.04273590569431812, 0.026876383049981464, -0.008923952997465769, 1697663869042336584, 
-0.04234667922239449, 0.017088654644577313, -0.008368267393721448, 1697663869141235181, 
-0.04099110604117706, 0.005415292147474978, -0.008783802078010852, 1697663869251352486, 
-0.0383268068722738, 0.013027253214210902, -0.00850181240309427, 1697663869350872486, 
-0.035676030714447804, 0.01847821854003195, -0.007359621821688892, 1697663869443352732, 
-0.03517496668258763, 0.01126067485114164, -0.006927915309036693, 1697663869541238523, 
-0.03432104456502333, 0.004293074886362571, -0.007289200220163635, 1697663869651274916, 
-0.029661389893976042, 0.018123729243625958, -0.006941208329911413, 1697663869751244279, 
-0.027814416553672727, 0.022294254542797164, -0.005846823685715, 1697663869842354140, 
-0.027946312984676203, 0.006311472490597374, -0.00540216866608546, 1697663869940966872, 
-0.02665998643027523, 0.0034242354956131125, -0.005753111172437931, 1697663870051759425, 
-0.028409754083276617, -0.0019886929018972533, -0.005820676153103843, 1697663870151312073, 
-0.026989895692309696, -0.0006608753491649534, -0.005213689321051596, 1697663870242365534, 
-0.02817512165603464, 0.0011916891728752938, -0.0052838574410366, 1697663870340981420, 
-0.028335511893714804, -0.004490950878551165, -0.0058146207266597805, 1697663870451272739, 
-0.026062810092641442, 0.00701757960631905, -0.005815068520648846, 1697663870552250380, 
-0.025686697085338328, 0.008893871204671036, -0.005100681789057165, 1697663870642345246, 
-0.02631366707682553, -0.000701520348753612, -0.004942535139830454, 1697663870742194045, 
-0.02719813318464165, -0.004769145668696923, -0.005544373305197857, 1697663870852363371, 
-0.026055164380977436, 0.001172200852875091, -0.005547722984814611, 1697663870951365892, 
-0.023740600799062928, 0.012337326923324938, -0.004873376353557104, 1697663871042250224, 
-0.023710865928772973, 0.008589338599480018, -0.0046483270703670514, 1697663871141076412, 
-0.02398031908285475, -0.0007075137587196647, -0.005000540592378057, 1697663871252263478, 
-0.021312754830710712, 0.008082836990716642, -0.004857899791181074, 1697663871352277387, 
-0.018741687960160236, 0.01841445540177221, -0.004055561258301346, 1697663871442264712, 
-0.020773977544184585, 0.0026262191948040006, -0.003815966345112873, 1697663871540477228, 
-0.022863145933660567, -0.013118086549255795, -0.0043699130150491195, 1697663871652428047, 
-0.022577369271777614, -0.005266271498119593, -0.004674292002569771, 1697663871752256786, 
-0.02149553585816888, 0.004960700288229297, -0.00423561904303314, 1697663871842263822, 
-0.02229224410584213, 0.0013176360866280431, -0.004176010999539318, 1697663871941031062, 
-0.02420496179816617, -0.008420535262134045, -0.004759572608072627, 1697663872052267382, 
-0.023366803280198023, -0.002966052993570586, -0.004943035121875166, 1697663872153287781, 
-0.025497275071548864, -0.005200906485939375, -0.004631671332970096, 1697663872242430192, 
-0.030463200645884758, -0.02458721284276509, -0.004990632725795573, 1697663872342023590, 
-0.03686096928517685, -0.03596272227652137, -0.006492860170754047, 1697663872452280195, 
-0.041209336312815814, -0.03369128598786941, -0.007643269472813239, 1697663872553292987, 
-0.04879434012401196, -0.042872158528086686, -0.008020170192822472, 1697663872641935165, 
-0.06613869769862124, -0.08616190441135622, -0.00983419788725001, 1697663872742239734, 
-0.1186933537806093, -0.21686415983739182, -0.016379252413302695, 1697663872852261391, 
-0.28955066327682866, -0.7464240357851332, -0.032734255987607486, 1697663872949251425, 
