x, y, theta, stamp, 
27.2122745513916, 15.138495445251465, -0.2285190684505396, 1697668734817040632, 
27.2122745513916, 15.138495445251465, -0.2285190169124574, 1697668734866520411, 
27.2122745513916, 15.138494491577148, -0.22850925406895187, 1697668734927416471, 
27.213119506835938, 15.138131141662598, -0.22353004561129527, 1697668734976618161, 
27.216989517211914, 15.13740348815918, -0.2148069402798708, 1697668735026482660, 
27.22252655029297, 15.136343955993652, -0.20387512495721818, 1697668735075440002, 
27.229785919189453, 15.135149955749512, -0.18771414272371417, 1697668735125442314, 
27.23710823059082, 15.133988380432129, -0.16995852321996066, 1697668735167408845, 
27.247629165649414, 15.13267993927002, -0.14543853715394534, 1697668735217416198, 
27.25996971130371, 15.131608009338379, -0.11840780111972979, 1697668735266555746, 
27.273061752319336, 15.130545616149902, -0.08876930851370804, 1697668735315278572, 
27.307788848876953, 15.128978729248047, -0.01076216378754419, 1697668735426452435, 
27.338233947753906, 15.129809379577637, 0.05338109027729411, 1697668735524432374, 
27.366588592529297, 15.132081031799316, 0.11820782711098665, 1697668735617417788, 
27.39592742919922, 15.136543273925781, 0.18661096990740494, 1697668735714260100, 
27.430587768554688, 15.144652366638184, 0.2589096871808215, 1697668735826619986, 
27.45917320251465, 15.153179168701172, 0.32428430549163595, 1697668735923445249, 
27.485898971557617, 15.163036346435547, 0.3823281896750833, 1697668736017414697, 
27.514169692993164, 15.175516128540039, 0.44323893165298267, 1697668736117819559, 
27.544633865356445, 15.191190719604492, 0.5063871446318502, 1697668736226616906, 
27.5704345703125, 15.206294059753418, 0.5529721027845171, 1697668736322841584, 
27.58174705505371, 15.213340759277344, 0.567139389597239, 1697668736366810606, 
27.6201114654541, 15.238945007324219, 0.6128478599303521, 1697668736517353109, 
27.647916793823242, 15.259167671203613, 0.6438640483359732, 1697668736627200659, 
27.671794891357422, 15.277506828308105, 0.666460899996638, 1697668736723094457, 
27.682443618774414, 15.285930633544922, 0.6752426825254046, 1697668736766573774, 
27.718263626098633, 15.31562614440918, 0.6991882221563465, 1697668736916590332, 
27.743701934814453, 15.337715148925781, 0.7130524639015129, 1697668737027031371, 
27.76663589477539, 15.358325004577637, 0.7171774348775055, 1697668737127781001, 
27.78821563720703, 15.376747131347656, 0.7125549226928148, 1697668737216813019, 
27.811235427856445, 15.396657943725586, 0.7031876450640897, 1697668737316834396, 
27.83713722229004, 15.418167114257812, 0.6913441328790124, 1697668737426705175, 
27.861202239990234, 15.43799114227295, 0.6793320110137491, 1697668737528426074, 
27.883241653442383, 15.45561408996582, 0.6667137272814717, 1697668737616503417, 
27.907413482666016, 15.47442626953125, 0.6520125066308328, 1697668737717193832, 
27.934276580810547, 15.49454402923584, 0.6365477989122416, 1697668737826713041, 
27.958637237548828, 15.512456893920898, 0.6231211760676896, 1697668737926462493, 
27.98149299621582, 15.528731346130371, 0.6076477365429996, 1697668738016769911, 
28.007099151611328, 15.546148300170898, 0.5833214993370618, 1697668738117002874, 
28.035512924194336, 15.564530372619629, 0.5606416314690906, 1697668738226490673, 
28.060707092285156, 15.580133438110352, 0.5372073957961089, 1697668738323430776, 
28.086862564086914, 15.595314025878906, 0.5123899363182893, 1697668738420465767, 
28.111194610595703, 15.608804702758789, 0.49187284660203956, 1697668738513209520, 
28.141658782958984, 15.624567031860352, 0.46466180259303963, 1697668738622461867, 
28.170299530029297, 15.638458251953125, 0.43796811246907974, 1697668738726466357, 
28.181394577026367, 15.643722534179688, 0.42889694667187034, 1697668738767482250, 
28.22421646118164, 15.662632942199707, 0.3882785693524449, 1697668738916873437, 
28.255598068237305, 15.674955368041992, 0.3595956945534554, 1697668739026496998, 
28.28433609008789, 15.685492515563965, 0.33715884816268765, 1697668739126486252, 
28.295909881591797, 15.689472198486328, 0.32762548811032216, 1697668739167460041, 
28.33991241455078, 15.703656196594238, 0.29409624066805834, 1697668739317214271, 
28.372739791870117, 15.713190078735352, 0.2673242671479167, 1697668739426567101, 
28.402673721313477, 15.720934867858887, 0.24467977994252083, 1697668739526490786, 
28.41457748413086, 15.724077224731445, 0.23615921670959925, 1697668739567479357, 
28.459516525268555, 15.73416805267334, 0.20890645151998358, 1697668739716897393, 
